channel_id,counter_id,start_datetime,end_datetime,count
353226361,CPTTEST2031,2022-03-11T00:00:00+01:00,2022-03-12T00:00:00+01:00,0
353226361,CPTTEST2031,2022-03-12T00:00:00+01:00,2022-03-13T00:00:00+01:00,0
353226361,CPTTEST2031,2022-03-13T00:00:00+01:00,2022-03-14T00:00:00+01:00,0
353226361,CPTTEST2031,2022-03-14T00:00:00+01:00,2022-03-15T00:00:00+01:00,0
353226361,CPTTEST2031,2022-03-15T00:00:00+01:00,2022-03-16T00:00:00+01:00,0
353226361,CPTTEST2031,2022-03-16T00:00:00+01:00,2022-03-17T00:00:00+01:00,0
353226361,CPTTEST2031,2022-03-17T00:00:00+01:00,2022-03-18T00:00:00+01:00,1
353226361,CPTTEST2031,2022-03-18T00:00:00+01:00,2022-03-19T00:00:00+01:00,0
353226361,CPTTEST2031,2022-03-19T00:00:00+01:00,2022-03-20T00:00:00+01:00,0
353226361,CPTTEST2031,2022-03-20T00:00:00+01:00,2022-03-21T00:00:00+01:00,0
353226361,CPTTEST2031,2022-03-21T00:00:00+01:00,2022-03-22T00:00:00+01:00,0
353226361,CPTTEST2031,2022-03-22T00:00:00+01:00,2022-03-23T00:00:00+01:00,0
353226361,CPTTEST2031,2022-03-23T00:00:00+01:00,2022-03-24T00:00:00+01:00,0
353226361,CPTTEST2031,2022-03-24T00:00:00+01:00,2022-03-25T00:00:00+01:00,0
353226361,CPTTEST2031,2022-03-25T00:00:00+01:00,2022-03-26T00:00:00+01:00,0
353226361,CPTTEST2031,2022-03-26T00:00:00+01:00,2022-03-27T00:00:00+01:00,0
353226361,CPTTEST2031,2022-03-27T00:00:00+01:00,2022-03-27T23:00:00+01:00,0
353226361,CPTTEST2031,2022-03-28T00:00:00+02:00,2022-03-29T00:00:00+02:00,0
353226361,CPTTEST2031,2022-03-29T00:00:00+02:00,2022-03-30T00:00:00+02:00,0
353226361,CPTTEST2031,2022-03-30T00:00:00+02:00,2022-03-31T00:00:00+02:00,0
353226361,CPTTEST2031,2022-03-31T00:00:00+02:00,2022-04-01T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-01T00:00:00+02:00,2022-04-02T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-02T00:00:00+02:00,2022-04-03T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-03T00:00:00+02:00,2022-04-04T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-04T00:00:00+02:00,2022-04-05T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-05T00:00:00+02:00,2022-04-06T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-06T00:00:00+02:00,2022-04-07T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-07T00:00:00+02:00,2022-04-08T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-08T00:00:00+02:00,2022-04-09T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-09T00:00:00+02:00,2022-04-10T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-10T00:00:00+02:00,2022-04-11T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-11T00:00:00+02:00,2022-04-12T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-12T00:00:00+02:00,2022-04-13T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-13T00:00:00+02:00,2022-04-14T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-14T00:00:00+02:00,2022-04-15T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-15T00:00:00+02:00,2022-04-16T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-16T00:00:00+02:00,2022-04-17T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-17T00:00:00+02:00,2022-04-18T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-18T00:00:00+02:00,2022-04-19T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-19T00:00:00+02:00,2022-04-20T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-20T00:00:00+02:00,2022-04-21T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-21T00:00:00+02:00,2022-04-22T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-22T00:00:00+02:00,2022-04-23T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-23T00:00:00+02:00,2022-04-24T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-24T00:00:00+02:00,2022-04-25T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-25T00:00:00+02:00,2022-04-26T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-26T00:00:00+02:00,2022-04-27T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-27T00:00:00+02:00,2022-04-28T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-28T00:00:00+02:00,2022-04-29T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-29T00:00:00+02:00,2022-04-30T00:00:00+02:00,0
353226361,CPTTEST2031,2022-04-30T00:00:00+02:00,2022-05-01T00:00:00+02:00,0
353226361,CPTTEST2031,2022-05-01T00:00:00+02:00,2022-05-02T00:00:00+02:00,5
353226361,CPTTEST2031,2022-05-02T00:00:00+02:00,2022-05-03T00:00:00+02:00,0
353226361,CPTTEST2031,2022-05-03T00:00:00+02:00,2022-05-04T00:00:00+02:00,0
353226361,CPTTEST2031,2022-05-04T00:00:00+02:00,2022-05-05T00:00:00+02:00,1
353226361,CPTTEST2031,2022-05-05T00:00:00+02:00,2022-05-06T00:00:00+02:00,0
353226361,CPTTEST2031,2022-05-06T00:00:00+02:00,2022-05-07T00:00:00+02:00,0
353226361,CPTTEST2031,2022-05-07T00:00:00+02:00,2022-05-08T00:00:00+02:00,0
353226361,CPTTEST2031,2022-05-08T00:00:00+02:00,2022-05-09T00:00:00+02:00,14
353226361,CPTTEST2031,2022-05-09T00:00:00+02:00,2022-05-10T00:00:00+02:00,0
353226361,CPTTEST2031,2022-05-10T00:00:00+02:00,2022-05-11T00:00:00+02:00,9
353226361,CPTTEST2031,2022-05-11T00:00:00+02:00,2022-05-12T00:00:00+02:00,5
353226361,CPTTEST2031,2022-05-12T00:00:00+02:00,2022-05-13T00:00:00+02:00,8
353226361,CPTTEST2031,2022-05-13T00:00:00+02:00,2022-05-14T00:00:00+02:00,8
353226361,CPTTEST2031,2022-05-14T00:00:00+02:00,2022-05-15T00:00:00+02:00,3
353226361,CPTTEST2031,2022-05-15T00:00:00+02:00,2022-05-16T00:00:00+02:00,0
353226361,CPTTEST2031,2022-05-16T00:00:00+02:00,2022-05-17T00:00:00+02:00,1
353226361,CPTTEST2031,2022-05-17T00:00:00+02:00,2022-05-18T00:00:00+02:00,6
353226361,CPTTEST2031,2022-05-18T00:00:00+02:00,2022-05-19T00:00:00+02:00,8
353226361,CPTTEST2031,2022-05-19T00:00:00+02:00,2022-05-20T00:00:00+02:00,0
353226361,CPTTEST2031,2022-05-20T00:00:00+02:00,2022-05-21T00:00:00+02:00,3
353226361,CPTTEST2031,2022-05-21T00:00:00+02:00,2022-05-22T00:00:00+02:00,21
353226361,CPTTEST2031,2022-05-22T00:00:00+02:00,2022-05-23T00:00:00+02:00,0
353226361,CPTTEST2031,2022-05-23T00:00:00+02:00,2022-05-24T00:00:00+02:00,0
353226361,CPTTEST2031,2022-05-24T00:00:00+02:00,2022-05-25T00:00:00+02:00,1
353226361,CPTTEST2031,2022-05-25T00:00:00+02:00,2022-05-26T00:00:00+02:00,0
353226361,CPTTEST2031,2022-05-26T00:00:00+02:00,2022-05-27T00:00:00+02:00,1
353226361,CPTTEST2031,2022-05-27T00:00:00+02:00,2022-05-28T00:00:00+02:00,1
353226361,CPTTEST2031,2022-05-28T00:00:00+02:00,2022-05-29T00:00:00+02:00,12
353226361,CPTTEST2031,2022-05-29T00:00:00+02:00,2022-05-30T00:00:00+02:00,5
353226361,CPTTEST2031,2022-05-30T00:00:00+02:00,2022-05-31T00:00:00+02:00,13
353226361,CPTTEST2031,2022-05-31T00:00:00+02:00,2022-06-01T00:00:00+02:00,2
353226361,CPTTEST2031,2022-06-01T00:00:00+02:00,2022-06-02T00:00:00+02:00,0
353226361,CPTTEST2031,2022-06-02T00:00:00+02:00,2022-06-03T00:00:00+02:00,0
353226361,CPTTEST2031,2022-06-03T00:00:00+02:00,2022-06-04T00:00:00+02:00,0
353226361,CPTTEST2031,2022-06-04T00:00:00+02:00,2022-06-05T00:00:00+02:00,0
353226361,CPTTEST2031,2022-06-05T00:00:00+02:00,2022-06-06T00:00:00+02:00,1
353226361,CPTTEST2031,2022-06-06T00:00:00+02:00,2022-06-07T00:00:00+02:00,0
353226361,CPTTEST2031,2022-06-07T00:00:00+02:00,2022-06-08T00:00:00+02:00,0
353226361,CPTTEST2031,2022-06-08T00:00:00+02:00,2022-06-09T00:00:00+02:00,6
353226361,CPTTEST2031,2022-06-09T00:00:00+02:00,2022-06-10T00:00:00+02:00,1
353226361,CPTTEST2031,2022-06-10T00:00:00+02:00,2022-06-11T00:00:00+02:00,0
353226361,CPTTEST2031,2022-06-11T00:00:00+02:00,2022-06-12T00:00:00+02:00,0
353226361,CPTTEST2031,2022-06-12T00:00:00+02:00,2022-06-13T00:00:00+02:00,0
353226361,CPTTEST2031,2022-06-13T00:00:00+02:00,2022-06-14T00:00:00+02:00,0
353226361,CPTTEST2031,2022-06-14T00:00:00+02:00,2022-06-15T00:00:00+02:00,0
353226361,CPTTEST2031,2022-06-15T00:00:00+02:00,2022-06-16T00:00:00+02:00,0
353226361,CPTTEST2031,2022-06-16T00:00:00+02:00,2022-06-17T00:00:00+02:00,0
353226361,CPTTEST2031,2022-06-17T00:00:00+02:00,2022-06-18T00:00:00+02:00,0
353226361,CPTTEST2031,2022-06-18T00:00:00+02:00,2022-06-19T00:00:00+02:00,0
353226361,CPTTEST2031,2022-06-19T00:00:00+02:00,2022-06-20T00:00:00+02:00,0
353226361,CPTTEST2031,2022-06-20T00:00:00+02:00,2022-06-21T00:00:00+02:00,0
353226361,CPTTEST2031,2022-06-21T00:00:00+02:00,2022-06-22T00:00:00+02:00,64
353226361,CPTTEST2031,2022-06-22T00:00:00+02:00,2022-06-23T00:00:00+02:00,6
353226361,CPTTEST2031,2022-06-23T00:00:00+02:00,2022-06-24T00:00:00+02:00,12
353226361,CPTTEST2031,2022-06-24T00:00:00+02:00,2022-06-25T00:00:00+02:00,10
353226361,CPTTEST2031,2022-06-25T00:00:00+02:00,2022-06-26T00:00:00+02:00,16
353226361,CPTTEST2031,2022-06-26T00:00:00+02:00,2022-06-27T00:00:00+02:00,21
353226361,CPTTEST2031,2022-06-27T00:00:00+02:00,2022-06-28T00:00:00+02:00,17
353226361,CPTTEST2031,2022-06-28T00:00:00+02:00,2022-06-29T00:00:00+02:00,21
353226361,CPTTEST2031,2022-06-29T00:00:00+02:00,2022-06-30T00:00:00+02:00,13
353226361,CPTTEST2031,2022-06-30T00:00:00+02:00,2022-07-01T00:00:00+02:00,12
353226361,CPTTEST2031,2022-07-01T00:00:00+02:00,2022-07-02T00:00:00+02:00,18
353226361,CPTTEST2031,2022-07-02T00:00:00+02:00,2022-07-03T00:00:00+02:00,16
353226361,CPTTEST2031,2022-07-03T00:00:00+02:00,2022-07-04T00:00:00+02:00,16
353226361,CPTTEST2031,2022-07-04T00:00:00+02:00,2022-07-05T00:00:00+02:00,62
353226361,CPTTEST2031,2022-07-05T00:00:00+02:00,2022-07-06T00:00:00+02:00,12
353226361,CPTTEST2031,2022-07-06T00:00:00+02:00,2022-07-07T00:00:00+02:00,16
353226361,CPTTEST2031,2022-07-07T00:00:00+02:00,2022-07-08T00:00:00+02:00,24
353226361,CPTTEST2031,2022-07-08T00:00:00+02:00,2022-07-09T00:00:00+02:00,23
353226361,CPTTEST2031,2022-07-09T00:00:00+02:00,2022-07-10T00:00:00+02:00,30
353226361,CPTTEST2031,2022-07-10T00:00:00+02:00,2022-07-11T00:00:00+02:00,34
353226361,CPTTEST2031,2022-07-11T00:00:00+02:00,2022-07-12T00:00:00+02:00,17
353226361,CPTTEST2031,2022-07-12T00:00:00+02:00,2022-07-13T00:00:00+02:00,37
353226361,CPTTEST2031,2022-07-13T00:00:00+02:00,2022-07-14T00:00:00+02:00,20
353226361,CPTTEST2031,2022-07-14T00:00:00+02:00,2022-07-15T00:00:00+02:00,57
353226361,CPTTEST2031,2022-07-15T00:00:00+02:00,2022-07-16T00:00:00+02:00,26
353226361,CPTTEST2031,2022-07-16T00:00:00+02:00,2022-07-17T00:00:00+02:00,41
353226361,CPTTEST2031,2022-07-17T00:00:00+02:00,2022-07-18T00:00:00+02:00,25
353226361,CPTTEST2031,2022-07-18T00:00:00+02:00,2022-07-19T00:00:00+02:00,10
353226361,CPTTEST2031,2022-07-19T00:00:00+02:00,2022-07-20T00:00:00+02:00,16
353226361,CPTTEST2031,2022-07-20T00:00:00+02:00,2022-07-21T00:00:00+02:00,28
353226361,CPTTEST2031,2022-07-21T00:00:00+02:00,2022-07-22T00:00:00+02:00,28
353226361,CPTTEST2031,2022-07-22T00:00:00+02:00,2022-07-23T00:00:00+02:00,31
353226361,CPTTEST2031,2022-07-23T00:00:00+02:00,2022-07-24T00:00:00+02:00,32
353226361,CPTTEST2031,2022-07-24T00:00:00+02:00,2022-07-25T00:00:00+02:00,41
353226361,CPTTEST2031,2022-07-25T00:00:00+02:00,2022-07-26T00:00:00+02:00,19
353226361,CPTTEST2031,2022-07-26T00:00:00+02:00,2022-07-27T00:00:00+02:00,33
353226361,CPTTEST2031,2022-07-27T00:00:00+02:00,2022-07-28T00:00:00+02:00,45
353226361,CPTTEST2031,2022-07-28T00:00:00+02:00,2022-07-29T00:00:00+02:00,53
353226361,CPTTEST2031,2022-07-29T00:00:00+02:00,2022-07-30T00:00:00+02:00,20
353226361,CPTTEST2031,2022-07-30T00:00:00+02:00,2022-07-31T00:00:00+02:00,31
353226361,CPTTEST2031,2022-07-31T00:00:00+02:00,2022-08-01T00:00:00+02:00,54
353226361,CPTTEST2031,2022-08-01T00:00:00+02:00,2022-08-02T00:00:00+02:00,33
353226361,CPTTEST2031,2022-08-02T00:00:00+02:00,2022-08-03T00:00:00+02:00,39
353226361,CPTTEST2031,2022-08-03T00:00:00+02:00,2022-08-04T00:00:00+02:00,49
353226361,CPTTEST2031,2022-08-04T00:00:00+02:00,2022-08-05T00:00:00+02:00,62
353226361,CPTTEST2031,2022-08-05T00:00:00+02:00,2022-08-06T00:00:00+02:00,62
353226361,CPTTEST2031,2022-08-06T00:00:00+02:00,2022-08-07T00:00:00+02:00,58
353226361,CPTTEST2031,2022-08-07T00:00:00+02:00,2022-08-08T00:00:00+02:00,62
353226361,CPTTEST2031,2022-08-08T00:00:00+02:00,2022-08-09T00:00:00+02:00,60
353226361,CPTTEST2031,2022-08-09T00:00:00+02:00,2022-08-10T00:00:00+02:00,49
353226361,CPTTEST2031,2022-08-10T00:00:00+02:00,2022-08-11T00:00:00+02:00,62
353226361,CPTTEST2031,2022-08-11T00:00:00+02:00,2022-08-12T00:00:00+02:00,40
353226361,CPTTEST2031,2022-08-12T00:00:00+02:00,2022-08-13T00:00:00+02:00,27
353226361,CPTTEST2031,2022-08-13T00:00:00+02:00,2022-08-14T00:00:00+02:00,28
353226361,CPTTEST2031,2022-08-14T00:00:00+02:00,2022-08-15T00:00:00+02:00,25
353226361,CPTTEST2031,2022-08-15T00:00:00+02:00,2022-08-16T00:00:00+02:00,89
353226361,CPTTEST2031,2022-08-16T00:00:00+02:00,2022-08-17T00:00:00+02:00,43
353226361,CPTTEST2031,2022-08-17T00:00:00+02:00,2022-08-18T00:00:00+02:00,36
353226361,CPTTEST2031,2022-08-18T00:00:00+02:00,2022-08-19T00:00:00+02:00,45
353226361,CPTTEST2031,2022-08-19T00:00:00+02:00,2022-08-20T00:00:00+02:00,19
353226361,CPTTEST2031,2022-08-20T00:00:00+02:00,2022-08-21T00:00:00+02:00,66
353226361,CPTTEST2031,2022-08-21T00:00:00+02:00,2022-08-22T00:00:00+02:00,45
353226361,CPTTEST2031,2022-08-22T00:00:00+02:00,2022-08-23T00:00:00+02:00,61
353226361,CPTTEST2031,2022-08-23T00:00:00+02:00,2022-08-24T00:00:00+02:00,46
353226361,CPTTEST2031,2022-08-24T00:00:00+02:00,2022-08-25T00:00:00+02:00,53
353226361,CPTTEST2031,2022-08-25T00:00:00+02:00,2022-08-26T00:00:00+02:00,44
353226361,CPTTEST2031,2022-08-26T00:00:00+02:00,2022-08-27T00:00:00+02:00,29
353226361,CPTTEST2031,2022-08-27T00:00:00+02:00,2022-08-28T00:00:00+02:00,30
353226361,CPTTEST2031,2022-08-28T00:00:00+02:00,2022-08-29T00:00:00+02:00,83
353226361,CPTTEST2031,2022-08-29T00:00:00+02:00,2022-08-30T00:00:00+02:00,24
353226361,CPTTEST2031,2022-08-30T00:00:00+02:00,2022-08-31T00:00:00+02:00,23
353226361,CPTTEST2031,2022-08-31T00:00:00+02:00,2022-09-01T00:00:00+02:00,15
353226361,CPTTEST2031,2022-09-01T00:00:00+02:00,2022-09-02T00:00:00+02:00,13
353226361,CPTTEST2031,2022-09-02T00:00:00+02:00,2022-09-03T00:00:00+02:00,19
353226361,CPTTEST2031,2022-09-03T00:00:00+02:00,2022-09-04T00:00:00+02:00,19
353226361,CPTTEST2031,2022-09-04T00:00:00+02:00,2022-09-05T00:00:00+02:00,35
353226361,CPTTEST2031,2022-09-05T00:00:00+02:00,2022-09-06T00:00:00+02:00,14
353226361,CPTTEST2031,2022-09-06T00:00:00+02:00,2022-09-07T00:00:00+02:00,6
353226361,CPTTEST2031,2022-09-07T00:00:00+02:00,2022-09-08T00:00:00+02:00,12
353226361,CPTTEST2031,2022-09-08T00:00:00+02:00,2022-09-09T00:00:00+02:00,21
353226361,CPTTEST2031,2022-09-09T00:00:00+02:00,2022-09-10T00:00:00+02:00,8
353226361,CPTTEST2031,2022-09-10T00:00:00+02:00,2022-09-11T00:00:00+02:00,21
353226361,CPTTEST2031,2022-09-11T00:00:00+02:00,2022-09-12T00:00:00+02:00,85
353226361,CPTTEST2031,2022-09-12T00:00:00+02:00,2022-09-13T00:00:00+02:00,15
353226361,CPTTEST2031,2022-09-13T00:00:00+02:00,2022-09-14T00:00:00+02:00,14
353226361,CPTTEST2031,2022-09-14T00:00:00+02:00,2022-09-15T00:00:00+02:00,18
353226361,CPTTEST2031,2022-09-15T00:00:00+02:00,2022-09-16T00:00:00+02:00,24
353226361,CPTTEST2031,2022-09-16T00:00:00+02:00,2022-09-17T00:00:00+02:00,14
353226361,CPTTEST2031,2022-09-17T00:00:00+02:00,2022-09-18T00:00:00+02:00,17
353226361,CPTTEST2031,2022-09-18T00:00:00+02:00,2022-09-19T00:00:00+02:00,43
353226361,CPTTEST2031,2022-09-19T00:00:00+02:00,2022-09-20T00:00:00+02:00,19
353226361,CPTTEST2031,2022-09-20T00:00:00+02:00,2022-09-21T00:00:00+02:00,17
353226361,CPTTEST2031,2022-09-21T00:00:00+02:00,2022-09-22T00:00:00+02:00,20
353226361,CPTTEST2031,2022-09-22T00:00:00+02:00,2022-09-23T00:00:00+02:00,15
353226361,CPTTEST2031,2022-09-23T00:00:00+02:00,2022-09-24T00:00:00+02:00,8
353226361,CPTTEST2031,2022-09-24T00:00:00+02:00,2022-09-25T00:00:00+02:00,10
353226361,CPTTEST2031,2022-09-25T00:00:00+02:00,2022-09-26T00:00:00+02:00,18
353226361,CPTTEST2031,2022-09-26T00:00:00+02:00,2022-09-27T00:00:00+02:00,0
353226361,CPTTEST2031,2022-09-27T00:00:00+02:00,2022-09-28T00:00:00+02:00,8
353226361,CPTTEST2031,2022-09-28T00:00:00+02:00,2022-09-29T00:00:00+02:00,4
353226361,CPTTEST2031,2022-09-29T00:00:00+02:00,2022-09-30T00:00:00+02:00,5
353226361,CPTTEST2031,2022-09-30T00:00:00+02:00,2022-10-01T00:00:00+02:00,11
353226361,CPTTEST2031,2022-10-01T00:00:00+02:00,2022-10-02T00:00:00+02:00,2
353226361,CPTTEST2031,2022-10-02T00:00:00+02:00,2022-10-03T00:00:00+02:00,10
353226361,CPTTEST2031,2022-10-03T00:00:00+02:00,2022-10-04T00:00:00+02:00,7
353226361,CPTTEST2031,2022-10-04T00:00:00+02:00,2022-10-05T00:00:00+02:00,5
353226361,CPTTEST2031,2022-10-05T00:00:00+02:00,2022-10-06T00:00:00+02:00,6
353226361,CPTTEST2031,2022-10-06T00:00:00+02:00,2022-10-07T00:00:00+02:00,15
353226361,CPTTEST2031,2022-10-07T00:00:00+02:00,2022-10-08T00:00:00+02:00,11
353226361,CPTTEST2031,2022-10-08T00:00:00+02:00,2022-10-09T00:00:00+02:00,18
353226361,CPTTEST2031,2022-10-09T00:00:00+02:00,2022-10-10T00:00:00+02:00,10
353226361,CPTTEST2031,2022-10-10T00:00:00+02:00,2022-10-11T00:00:00+02:00,2
353226361,CPTTEST2031,2022-10-11T00:00:00+02:00,2022-10-12T00:00:00+02:00,23
